Table 2.5.4. Price Indexes for Personal Consumption Expenditures by Function
Table 2.5.4. Price Indexes for Personal Consumption Expenditures by Function
"Last Revised on: September 29, 2023"
Line,,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
88,"                Spectator sports",---,---,---,---,---,---,---,---,---,---,---,10.486,10.796,10.998,11.199,11.506,11.710,11.911,12.015,12.282,12.892,13.400,13.772,14.278,14.755,15.260,16.174,17.227,17.936,18.699,19.910,21.366,22.469,23.400,24.688,26.234,27.813,29.186,30.289,31.694,33.162,35.487,37.638,39.742,40.169,40.590,41.959,43.455,45.618,46.875,47.867,50.579,53.558,57.129,59.625,60.710,63.518,67.496,69.998,73.493,77.437,79.345,81.140,80.962,83.636,85.852,88.370,94.685,97.848,100.000,101.798,103.880,107.286,103.807,99.432
89,"            Museums and libraries",---,---,---,---,---,---,---,---,---,---,---,7.355,7.828,8.232,8.585,8.922,9.630,10.381,11.170,12.038,13.185,14.284,15.649,16.562,17.021,17.718,18.872,20.487,21.345,22.211,23.518,25.240,26.555,27.654,29.154,30.991,32.839,34.488,35.777,37.479,39.170,41.904,44.459,46.939,47.451,47.947,49.580,51.301,53.853,55.374,56.550,59.996,63.852,66.229,68.349,71.839,74.154,76.542,79.206,82.342,84.218,85.497,86.838,87.673,89.411,90.388,92.038,94.082,97.510,100.000,102.059,103.903,105.549,108.796,115.355
90,"        Magazines, newspapers, books, and stationery",10.636,11.151,11.416,11.930,12.526,12.937,13.020,13.381,13.729,14.580,15.306,13.666,13.866,14.053,14.256,14.781,15.320,15.754,16.296,16.896,17.799,18.598,19.734,20.962,21.492,22.210,25.136,28.478,30.221,32.147,33.755,35.948,39.424,43.110,46.624,49.405,50.853,53.016,54.689,56.135,57.954,60.174,62.565,66.088,69.106,71.137,73.209,76.496,79.747,81.253,83.199,83.422,83.654,84.666,86.156,86.197,86.568,87.482,88.178,89.222,90.940,93.673,93.912,93.618,95.241,97.604,99.249,99.689,99.572,100.000,101.208,104.786,109.375,112.921,120.135
91,"        Gambling",10.154,10.385,9.965,9.762,10.663,11.223,11.429,11.500,11.789,12.314,12.759,13.111,13.304,13.447,13.606,13.777,13.959,14.177,14.605,15.008,15.649,16.497,17.465,18.207,18.804,19.988,22.176,24.203,25.618,27.272,29.137,31.866,35.330,38.614,40.874,42.555,44.294,45.790,46.632,48.179,49.960,52.087,54.709,56.714,58.201,59.708,60.991,62.480,64.168,65.535,66.508,67.984,70.252,72.228,73.388,75.077,77.065,79.664,82.236,84.594,87.812,87.519,88.968,91.761,93.661,95.040,96.574,96.689,97.912,100.000,102.442,104.296,105.714,110.588,119.390
92,"        Pets, pet products, and related services",15.265,14.871,15.069,16.490,16.880,16.804,16.870,16.722,16.981,17.445,18.103,13.780,13.975,14.132,14.352,14.514,14.951,15.450,16.106,16.806,18.051,18.965,20.015,21.056,21.595,22.247,23.555,25.064,26.117,27.215,28.181,30.239,33.397,36.553,38.578,40.015,41.458,42.850,44.033,45.168,46.677,49.204,51.006,53.030,53.097,53.714,54.812,55.581,58.004,59.479,60.271,61.376,62.906,64.934,66.972,68.359,70.912,72.737,75.561,78.658,84.946,90.330,90.839,93.395,95.520,96.793,97.412,98.306,99.637,100.000,101.239,104.515,105.446,107.948,117.609
93,"        Photographic goods and services",47.511,47.795,47.630,50.780,51.585,52.410,52.326,52.589,54.273,55.211,56.353,54.367,54.952,55.672,56.553,57.432,61.453,60.555,59.550,59.439,59.978,59.755,59.418,59.536,61.021,61.583,63.758,66.601,67.945,68.385,70.796,73.913,80.386,83.940,86.879,88.785,90.683,92.928,96.954,101.043,103.790,107.976,111.791,115.265,117.992,120.323,121.305,123.963,126.141,128.530,128.307,127.295,127.328,126.836,126.676,125.086,121.036,117.352,113.072,107.225,104.565,104.529,102.890,102.370,102.293,100.741,101.759,99.827,100.010,100.000,98.732,96.521,98.814,100.515,104.221
94,"        Package tours14",12.800,12.349,12.220,12.220,12.220,11.951,12.043,11.951,12.047,12.047,12.047,12.464,12.816,13.092,13.276,13.541,13.773,14.098,14.601,15.091,15.846,16.895,18.301,19.283,20.049,20.857,22.782,24.831,26.818,28.788,30.690,32.285,34.505,36.296,37.853,39.097,40.287,41.807,43.927,45.051,45.724,47.520,49.692,51.729,53.249,54.661,55.878,57.610,59.129,60.725,62.359,65.102,68.019,70.714,72.892,75.886,77.732,79.548,82.370,84.945,87.059,88.162,88.454,88.537,90.427,91.728,93.068,95.210,97.496,100.000,102.346,104.744,106.302,107.740,111.720
95,"    Education",2.482,2.538,2.592,2.730,2.777,2.831,2.886,2.950,3.085,3.207,3.301,3.416,3.488,3.552,3.628,3.708,3.791,3.926,4.104,4.271,4.468,4.739,5.056,5.331,5.611,6.022,6.777,7.362,7.897,8.410,8.867,9.630,10.683,11.939,13.300,14.453,15.695,16.891,18.074,19.356,20.791,22.259,23.822,25.745,27.870,29.856,31.605,33.334,35.109,36.804,38.484,40.380,42.412,44.692,47.596,51.225,55.482,59.466,63.240,66.897,70.813,74.773,78.289,82.018,85.774,89.148,92.112,95.108,97.653,100.000,102.357,104.919,106.683,108.029,110.353
96,"        Educational books",3.100,3.305,3.352,3.432,3.651,3.811,3.851,3.924,3.976,4.262,4.534,4.608,4.630,4.627,4.532,4.527,4.529,4.751,4.985,5.148,5.413,5.715,5.931,6.328,6.745,6.965,7.207,7.680,8.198,8.718,9.409,10.009,10.848,12.172,13.748,15.146,16.375,17.756,19.210,20.647,22.093,23.519,25.435,26.754,28.226,29.212,30.268,31.428,33.213,34.830,36.467,37.951,40.593,42.920,46.038,48.646,50.904,53.017,56.363,60.959,65.257,69.909,73.334,76.769,81.538,86.218,89.238,94.011,98.382,100.000,100.950,99.401,98.275,99.658,103.360
97,"        Higher education",2.059,2.087,2.131,2.232,2.246,2.260,2.318,2.376,2.463,2.520,2.549,2.677,2.747,2.815,2.922,3.029,3.143,3.279,3.445,3.620,3.840,4.098,4.385,4.659,4.917,5.187,5.634,6.052,6.469,6.896,7.275,7.857,8.605,9.671,10.974,12.116,13.356,14.572,15.749,16.937,18.225,19.667,21.256,23.413,25.931,28.364,30.351,32.174,34.003,35.731,37.241,38.714,40.316,42.368,45.259,49.052,53.698,57.721,61.588,65.439,69.520,73.706,77.542,81.419,85.377,88.984,92.266,95.465,98.040,100.000,102.209,105.141,106.584,107.509,109.827
98,"        Nursery, elementary, and secondary schools",2.179,2.226,2.304,2.476,2.538,2.632,2.694,2.772,2.896,3.019,3.127,3.199,3.282,3.362,3.404,3.443,3.463,3.543,3.680,3.780,3.880,4.121,4.477,4.698,4.938,5.617,6.769,7.539,8.199,8.688,8.975,9.775,10.958,12.205,13.559,14.687,15.943,17.164,18.442,19.935,21.623,23.294,25.094,27.035,28.992,30.922,32.715,34.740,36.451,38.323,40.777,43.230,46.060,48.876,52.039,55.210,58.493,61.991,65.534,68.931,72.663,76.124,79.009,81.761,84.414,87.228,90.178,93.691,96.805,100.000,103.427,106.896,109.754,112.407,116.082
99,"        Commercial and vocational schools15",5.538,5.642,5.691,6.026,6.045,6.114,6.152,6.205,6.734,7.100,7.429,7.607,7.684,7.683,7.788,7.890,8.065,8.270,8.588,8.891,9.166,9.546,9.923,10.198,10.583,11.125,13.094,14.255,15.130,16.207,17.436,19.308,22.112,24.360,25.393,25.984,26.774,27.293,27.840,28.924,30.549,31.772,32.558,33.627,34.459,35.012,36.023,37.234,38.880,40.264,41.723,44.789,47.315,49.882,52.468,56.330,60.812,65.851,69.589,72.374,75.685,78.997,81.808,85.890,89.565,92.186,93.893,95.317,96.915,100.000,102.136,103.273,105.577,107.241,108.306
100,"    Food services and accommodations",7.852,7.641,7.776,8.360,8.547,8.473,8.568,8.549,8.646,8.931,9.158,9.485,9.741,9.937,10.184,10.404,10.566,10.774,11.190,11.811,12.427,13.171,14.144,14.899,15.450,16.506,18.415,20.074,21.403,22.952,24.959,27.653,30.332,33.041,34.931,36.439,38.082,39.720,41.348,43.018,44.868,46.900,49.047,51.005,52.088,53.110,54.042,55.317,56.808,58.493,60.061,61.614,63.338,65.146,66.721,68.136,70.402,72.665,75.121,78.038,81.077,82.889,84.034,86.177,88.631,90.495,92.891,95.467,97.949,100.000,102.315,105.177,107.231,113.137,121.952
101,"        Food services",8.042,7.801,7.933,8.532,8.715,8.619,8.708,8.675,8.766,9.052,9.281,9.619,9.884,10.088,10.349,10.585,10.753,10.966,11.406,12.047,12.676,13.429,14.421,15.201,15.779,16.894,18.917,20.647,21.995,23.572,25.559,28.257,30.905,33.604,35.368,36.870,38.420,39.958,41.591,43.159,44.934,46.962,49.118,51.014,52.048,52.995,53.853,55.036,56.389,57.954,59.384,60.859,62.397,64.319,66.080,67.539,69.580,71.743,74.044,76.771,80.132,82.917,84.038,86.121,88.655,90.608,92.756,95.277,97.753,100.000,102.579,105.443,109.044,114.732,123.437
102,"            Purchased meals and beverages16",7.919,7.675,7.763,8.266,8.452,8.419,8.585,8.634,8.777,9.075,9.290,9.633,9.900,10.103,10.364,10.601,10.767,10.979,11.415,12.061,12.691,13.444,14.435,15.219,15.796,16.906,18.924,20.653,21.999,23.573,25.558,28.250,30.892,33.590,35.354,36.856,38.408,39.948,41.587,43.154,44.932,46.960,49.116,51.021,52.058,53.008,53.867,55.051,56.407,57.973,59.412,60.892,62.452,64.410,66.176,67.609,69.657,71.831,74.130,76.867,80.241,83.013,84.103,86.164,88.698,90.618,92.781,95.316,97.718,100.000,102.548,105.446,109.089,114.801,123.481
103,"            Food furnished to employees (including military)",9.341,9.143,9.836,11.572,11.726,10.941,10.165,9.164,8.595,8.734,9.139,9.404,9.654,9.863,10.124,10.362,10.536,10.773,11.276,11.848,12.461,13.228,14.211,14.941,15.541,16.766,18.908,20.668,22.066,23.709,25.753,28.588,31.380,34.137,35.907,37.410,38.933,40.406,41.920,43.517,45.219,47.243,49.392,50.984,51.923,52.789,53.599,54.744,56.033,57.548,58.691,59.967,60.687,61.308,62.878,65.312,67.117,68.904,71.281,73.666,76.614,79.800,81.921,84.705,87.271,90.277,91.932,94.015,98.819,100.000,103.520,105.317,107.659,112.601,122.174
104,"        Accommodations17",5.654,5.899,6.093,6.494,6.777,7.083,7.304,7.499,7.731,8.024,8.241,8.436,8.583,8.693,8.766,8.792,8.892,9.052,9.210,9.626,10.123,10.789,11.602,12.105,12.394,12.917,13.808,14.823,15.958,17.249,19.384,21.997,24.905,27.647,30.591,32.140,34.547,36.966,38.517,40.964,43.367,45.388,47.415,49.842,51.291,52.888,54.393,56.365,58.884,61.412,63.940,66.024,69.055,69.979,70.099,71.157,74.998,77.901,81.341,85.427,86.519,82.746,84.022,86.488,88.522,89.929,93.592,96.446,98.958,100.000,100.975,103.827,96.469,103.987,113.508
105,"    Financial services and insurance",6.649,6.763,6.883,6.961,7.388,8.204,8.497,8.723,8.973,9.281,9.448,9.978,10.418,10.743,11.180,11.269,11.701,11.987,12.692,12.966,13.991,15.177,15.934,16.886,17.905,18.282,19.728,21.117,21.953,23.706,26.683,28.178,30.481,32.897,35.013,38.124,40.532,43.687,44.405,42.369,44.513,46.203,47.203,47.271,49.034,51.671,52.716,54.076,56.105,58.490,58.689,58.146,58.842,59.205,60.621,64.482,67.216,69.746,72.713,75.249,74.883,70.087,74.817,77.009,79.884,83.960,88.327,90.985,95.188,100.000,105.358,108.049,109.381,116.616,121.436
106,"        Financial services",8.330,8.692,9.049,9.384,9.664,11.117,11.540,12.430,13.516,13.836,13.600,14.536,15.394,15.758,16.724,16.895,17.698,17.750,19.069,19.313,20.721,23.384,24.348,24.914,26.061,26.517,30.364,33.305,33.187,34.284,39.547,42.872,47.641,50.957,52.293,55.932,57.173,62.934,64.586,60.219,61.165,59.863,57.783,56.084,56.741,58.633,58.399,58.330,58.720,60.665,59.572,57.271,57.124,57.002,57.816,61.548,63.995,66.547,70.076,73.101,71.829,63.622,69.325,71.386,74.681,79.930,85.720,89.102,94.215,100.000,106.484,109.524,110.465,122.051,128.021
107,"            Financial services furnished without payment",7.012,7.361,7.970,8.396,8.710,10.682,11.132,12.409,13.706,13.899,13.289,14.468,15.204,15.464,15.805,14.811,16.082,16.756,18.109,18.962,19.238,22.809,24.242,23.669,24.486,25.611,30.649,33.168,32.342,33.504,38.704,42.221,45.883,47.810,47.361,51.472,53.031,59.690,60.330,55.473,56.232,53.220,49.597,46.537,46.629,48.841,50.315,49.178,49.461,51.389,51.303,49.761,52.506,54.054,55.282,61.238,63.298,66.603,71.901,74.856,72.765,60.594,67.642,68.111,70.907,74.513,79.716,84.349,92.987,100.000,106.561,110.744,109.808,121.763,139.075
108,"            Financial service charges, fees, and commissions",9.798,10.120,9.893,10.015,10.193,10.376,10.695,10.867,11.493,11.970,12.322,12.814,13.730,14.190,15.865,17.762,17.728,16.890,18.006,17.509,20.088,21.150,21.172,23.964,25.641,24.474,24.612,28.287,30.321,31.044,35.633,37.840,44.809,51.040,56.512,58.354,58.568,61.192,64.932,62.147,63.355,65.773,67.040,68.187,69.866,70.946,67.507,69.488,70.041,71.853,69.227,65.976,62.421,60.494,60.883,62.414,65.272,67.080,68.918,72.030,71.487,66.816,71.307,74.877,78.648,85.412,91.778,93.929,95.457,100.000,106.406,108.284,111.076,122.333,118.899
109,"        Insurance",4.511,4.516,4.529,4.508,4.871,5.297,5.478,5.442,5.383,5.608,5.847,6.122,6.323,6.557,6.720,6.762,6.974,7.263,7.602,7.824,8.484,8.883,9.397,10.287,11.046,11.315,11.552,12.046,13.138,14.871,16.318,16.761,17.613,19.192,21.237,23.673,26.520,27.783,27.832,27.558,30.454,34.121,37.200,38.491,40.988,44.137,46.308,49.087,52.967,55.912,57.886,60.047,62.202,63.400,65.845,69.955,73.198,75.707,77.725,79.405,80.723,83.024,85.634,88.084,90.041,91.563,93.082,94.384,96.902,100.000,103.531,105.668,107.644,107.874,110.885
110,"            Life insurance18",4.418,4.620,4.856,5.193,5.362,5.631,5.766,5.901,6.171,6.407,6.643,6.961,7.256,7.471,7.724,7.904,8.202,8.411,8.712,9.016,9.537,10.011,10.612,11.079,11.658,12.296,13.195,14.148,15.259,16.662,18.068,19.395,20.999,22.355,23.708,25.502,27.105,29.634,32.200,34.530,36.603,38.220,40.442,42.029,44.424,46.067,47.429,49.200,52.292,55.109,58.171,61.037,65.488,65.725,70.697,73.306,76.845,79.599,81.992,84.349,84.018,85.328,87.126,88.233,89.443,92.637,94.416,96.123,98.643,100.000,101.914,103.951,106.124,109.987,115.918
111,"            Net household insurance19",2.584,2.661,2.725,2.902,3.080,3.170,3.289,3.353,3.430,3.507,3.611,3.775,3.744,3.794,3.866,4.112,4.527,5.226,5.864,6.534,6.990,7.387,7.803,8.637,8.983,8.965,8.090,8.221,9.714,10.883,11.123,11.878,13.309,14.622,16.260,17.780,18.570,19.691,21.700,22.917,24.404,25.706,26.279,27.173,28.124,30.266,32.595,36.467,39.519,43.754,44.388,47.124,50.560,55.458,59.094,65.708,70.784,74.599,76.599,78.112,79.390,81.358,83.825,86.197,88.854,91.600,94.367,97.365,99.514,100.000,101.831,104.357,106.218,107.362,108.917
112,"            Net health insurance",5.559,4.709,4.379,3.608,4.040,4.672,5.097,4.831,4.361,4.588,4.643,4.851,4.969,5.356,5.527,5.348,5.462,5.747,6.059,6.123,7.338,7.536,7.727,8.952,10.261,10.299,10.139,10.178,10.597,13.170,15.224,14.173,14.121,16.406,20.070,23.718,28.445,28.223,24.477,20.973,24.724,30.787,35.595,36.161,37.987,41.770,44.266,48.149,53.145,57.403,58.473,59.614,61.490,63.257,64.116,68.488,71.918,74.817,77.504,79.630,82.194,85.129,88.465,91.281,93.141,93.529,94.660,95.239,97.104,100.000,103.922,105.832,107.852,108.155,109.879
113,"                Medical care and hospitalization20",---,---,---,---,---,---,---,---,---,---,---,2.759,3.047,3.441,3.633,3.605,3.699,3.905,4.031,3.846,5.579,5.134,5.481,6.395,8.135,7.901,7.350,5.951,6.278,9.243,10.550,11.107,11.012,12.530,15.901,19.347,24.779,25.459,19.771,15.927,20.484,27.802,33.274,34.589,36.925,40.735,43.542,46.515,48.833,51.096,52.223,53.684,55.278,57.254,58.806,63.342,66.693,69.659,72.474,74.663,77.780,81.649,85.822,89.305,91.569,92.022,93.333,93.975,96.107,100.000,105.529,108.005,111.016,112.319,114.797
114,"                Income loss21",---,---,---,---,---,---,---,---,---,---,---,56.347,54.260,57.377,56.818,52.050,52.223,54.593,61.448,67.910,65.375,76.070,66.529,81.339,90.556,99.533,99.053,130.861,131.407,147.640,201.688,119.702,98.262,120.147,184.097,200.164,195.529,177.005,233.474,210.042,244.586,228.578,253.798,188.969,185.754,104.455,132.950,100.789,74.444,65.609,66.511,67.975,70.268,72.233,73.382,75.065,77.066,79.664,82.236,84.589,87.812,87.526,88.963,91.761,93.662,95.033,96.568,96.689,97.910,100.000,102.440,104.300,105.598,110.539,119.373
115,"                Workers' compensation22",---,---,---,---,---,---,---,---,---,---,---,11.373,11.040,11.156,11.560,11.316,11.676,12.288,12.575,12.754,13.526,15.090,16.987,18.374,17.006,16.673,18.555,20.822,22.040,22.279,22.447,23.705,26.451,31.290,31.662,35.953,38.030,34.531,35.682,34.456,33.710,36.075,37.607,37.892,37.929,46.363,46.092,57.156,80.273,98.807,99.442,97.922,101.750,101.609,96.913,99.578,103.245,105.145,106.601,108.153,107.103,104.840,103.265,101.875,101.342,101.255,101.350,101.641,102.178,100.000,96.063,95.368,93.013,87.335,83.624
116,"            Net motor vehicle and other transportation insurance23",4.216,4.827,4.683,4.821,5.492,6.014,6.010,5.936,5.779,6.012,6.513,6.824,7.009,7.120,7.142,7.204,7.373,7.760,8.177,8.429,8.626,9.181,10.020,11.098,11.402,11.489,11.480,12.019,14.045,14.987,15.679,17.096,18.137,18.856,19.369,21.003,23.087,24.772,27.150,28.735,31.213,33.743,35.251,37.410,41.584,46.385,49.338,51.485,54.526,55.047,57.337,60.507,59.999,60.859,63.625,68.512,70.727,71.925,72.015,71.950,72.904,75.212,77.326,80.576,83.564,85.363,87.311,89.708,94.015,100.000,104.639,107.515,109.159,105.239,108.830
117,"    Other goods and services",8.267,8.327,8.395,8.897,9.119,9.398,9.473,9.604,9.888,10.193,10.424,10.298,10.521,10.590,10.691,10.904,11.171,11.426,11.722,12.118,12.643,13.352,14.079,14.663,15.317,16.003,17.411,18.866,19.868,20.953,22.225,24.020,27.148,29.529,31.571,34.196,35.806,37.073,38.583,40.629,42.865,45.399,48.109,50.663,52.694,54.044,54.832,56.147,57.201,58.369,59.990,62.987,65.011,66.918,68.559,69.655,71.183,73.104,75.336,78.166,81.150,85.003,87.449,89.607,91.199,92.727,94.055,95.376,97.639,100.000,102.013,104.064,106.524,110.245,116.786
118,"        Personal care24",15.246,15.006,14.873,16.200,16.252,16.507,16.630,16.995,17.620,18.286,18.919,16.901,17.224,17.248,17.448,17.716,17.998,18.261,18.627,19.262,20.080,21.111,21.897,22.594,23.125,24.014,26.491,29.289,31.029,32.879,34.897,37.598,40.987,44.684,47.912,50.298,52.201,54.019,55.782,57.212,59.280,61.769,64.060,66.239,67.883,69.343,70.646,71.739,72.629,73.813,74.979,76.513,78.324,80.247,81.058,81.617,82.811,84.477,86.328,88.504,90.813,92.989,93.448,93.990,95.449,96.540,97.796,98.797,99.671,100.000,100.910,102.720,104.689,106.222,112.760
119,"        Personal items25",35.982,35.334,34.530,36.902,36.474,36.665,35.685,34.894,35.191,34.929,34.663,34.705,34.689,34.475,34.325,34.585,35.775,35.228,34.868,35.641,36.337,38.297,39.079,39.825,41.068,42.500,46.142,49.621,51.833,53.853,56.712,61.840,77.326,80.472,78.593,79.868,80.403,79.600,80.337,86.282,92.606,96.842,103.424,106.824,108.485,107.849,109.012,109.730,106.708,102.479,98.017,93.697,90.512,90.276,87.732,84.958,84.330,83.037,84.644,87.978,92.752,94.078,95.208,100.400,101.019,100.733,98.255,95.800,98.909,100.000,97.695,96.672,95.812,101.534,106.161
120,"        Social services and religious activities26",8.149,8.196,8.493,9.139,9.194,9.379,9.578,9.784,10.157,10.520,10.734,11.018,11.182,11.280,11.394,11.585,11.728,11.992,12.298,12.610,13.135,13.944,14.467,15.210,15.925,16.817,19.182,20.901,22.115,23.543,25.119,27.578,31.149,34.087,35.600,36.526,37.738,38.589,39.654,41.094,43.413,45.491,47.445,49.486,51.129,52.590,54.065,55.797,57.428,58.984,60.842,62.689,65.532,67.418,69.507,71.168,72.924,75.495,78.242,80.780,82.946,84.062,85.455,87.398,89.062,90.817,92.681,94.826,97.251,100.000,102.644,105.489,109.374,114.118,120.285
121,"        Professional and other services",3.381,3.496,3.597,3.827,4.041,4.217,4.371,4.549,4.781,5.018,5.199,5.333,5.468,5.576,5.674,5.794,6.002,6.222,6.382,6.643,6.906,7.360,7.939,8.460,9.051,9.718,10.596,11.367,12.066,12.840,13.724,14.936,16.949,19.097,21.332,23.863,25.806,27.313,28.974,30.984,32.281,34.001,36.196,38.180,39.985,41.575,43.141,44.771,46.558,48.508,50.766,53.138,55.695,58.399,61.057,63.783,66.648,69.250,72.079,75.017,78.070,80.196,82.759,85.188,87.206,89.533,91.648,93.765,96.710,100.000,103.926,105.355,107.061,109.039,115.945
122,"            Legal services",---,---,---,---,---,---,---,---,---,---,---,4.222,4.347,4.436,4.500,4.592,4.834,5.112,5.265,5.538,5.752,6.243,6.915,7.499,8.231,8.996,9.732,10.405,11.109,11.882,12.707,13.789,15.625,17.718,20.081,22.862,24.979,26.617,28.380,30.635,31.824,33.661,36.077,38.050,39.972,41.558,42.836,44.197,45.746,47.606,49.977,52.551,55.427,58.222,60.938,63.999,67.061,69.769,72.194,75.125,78.150,80.285,83.179,85.861,87.595,90.037,91.951,93.408,96.552,100.000,104.285,105.303,106.450,108.080,115.262
123,"            Accounting and other business services27",---,---,---,---,---,---,---,---,---,---,---,4.996,5.125,5.167,5.235,5.302,5.371,5.477,5.627,5.827,6.095,6.404,6.776,7.060,7.255,7.713,8.553,9.299,9.888,10.577,11.322,12.306,13.879,15.596,17.386,19.382,20.930,22.205,23.511,24.835,26.387,27.927,29.913,32.314,34.156,36.100,39.019,41.119,43.223,45.239,47.560,49.738,52.210,54.505,57.156,59.421,61.792,64.285,67.890,70.500,73.791,75.484,77.566,79.670,83.118,85.123,88.388,92.524,95.912,100.000,104.617,106.306,108.891,111.493,120.430
124,"            Labor organization dues",---,---,---,---,---,---,---,---,---,---,---,11.301,11.362,11.416,11.530,11.696,11.924,12.205,12.435,12.770,13.282,13.960,14.748,15.541,16.279,17.129,19.671,21.535,22.843,24.367,26.058,28.839,32.996,36.179,37.636,38.768,39.786,40.582,41.933,43.290,45.382,47.129,48.374,49.730,50.970,51.874,52.839,54.245,56.505,58.219,60.148,62.298,64.288,68.389,70.139,71.460,74.094,76.683,79.378,81.708,82.642,83.761,86.084,88.334,89.668,91.766,93.235,95.260,97.544,100.000,102.857,105.911,109.451,112.900,117.373
125,"            Professional association dues",---,---,---,---,---,---,---,---,---,---,---,4.223,4.348,4.434,4.501,4.590,4.846,5.112,5.267,5.544,5.754,6.244,6.916,7.504,8.229,8.993,9.741,10.425,11.101,11.890,12.717,13.774,15.620,17.713,20.082,22.861,24.971,26.614,28.367,30.642,31.816,33.662,36.085,38.043,39.975,41.558,42.840,44.199,45.739,47.608,49.981,52.565,55.434,58.227,60.942,64.014,67.047,69.792,72.191,75.142,78.131,80.302,83.203,85.846,87.605,89.990,91.958,93.389,96.617,100.000,104.248,105.304,106.446,108.083,115.272
126,"            Funeral and burial services",---,---,---,---,---,---,---,---,---,---,---,6.666,6.858,7.050,7.239,7.431,7.591,7.685,7.845,8.070,8.389,8.741,9.088,9.441,9.760,10.173,10.876,11.548,12.055,12.583,13.410,14.536,16.499,18.676,21.200,24.071,26.294,28.003,29.843,31.885,33.099,34.540,36.661,38.923,40.688,42.563,44.651,47.289,49.627,52.216,54.220,56.100,57.708,59.777,62.696,65.204,67.977,70.279,73.894,77.578,81.471,84.684,86.621,88.529,90.235,92.659,94.337,96.353,98.124,100.000,101.893,103.800,105.477,107.130,110.622
127,"        Tobacco",2.538,2.594,2.644,2.727,2.849,2.988,3.011,3.038,3.099,3.199,3.261,3.389,3.502,3.531,3.559,3.667,3.753,3.913,4.124,4.278,4.548,4.791,5.191,5.411,5.707,5.865,6.150,6.589,6.868,7.199,7.596,8.037,8.649,9.327,10.353,12.356,13.147,13.901,14.832,15.857,17.269,19.450,21.424,23.890,25.909,26.838,25.759,26.395,27.198,28.403,30.874,38.440,41.154,42.659,45.105,45.866,46.750,49.173,50.842,54.194,57.567,71.152,78.931,81.636,83.460,85.740,88.347,91.043,94.220,100.000,103.995,109.118,114.579,122.811,131.727
128,"    Net foreign travel and expenditures abroad by U.S. residents",---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
129,"        Foreign travel by U.S. residents",13.109,13.456,13.330,13.031,12.852,13.762,14.267,14.152,14.522,14.568,14.678,15.201,14.897,15.012,15.427,15.808,16.127,16.775,17.392,17.267,18.026,18.429,18.702,20.461,21.729,23.773,28.775,31.646,32.272,34.223,35.673,39.721,44.705,47.391,45.468,43.904,42.252,40.979,45.097,44.194,46.921,47.396,50.173,53.456,56.022,56.327,58.020,59.660,61.227,61.857,60.686,62.179,61.788,63.302,66.147,72.253,76.679,80.481,84.265,90.299,98.721,92.301,97.509,101.665,103.816,105.307,106.923,101.981,99.260,100.000,101.044,101.186,99.942,98.562,101.998
130,"        Less: Expenditures in the United States by nonresidents",8.542,8.528,8.640,9.297,9.538,9.664,9.710,9.738,9.893,10.241,10.547,11.274,11.411,11.552,11.672,11.802,11.987,12.164,12.521,12.885,13.417,14.130,14.986,15.559,16.090,17.001,18.475,19.900,21.376,22.842,24.828,27.221,30.550,33.670,36.385,38.223,40.378,42.316,43.723,45.866,47.677,49.285,52.026,55.349,56.768,57.569,58.122,59.028,60.579,62.066,62.876,64.552,67.631,68.224,68.222,70.246,73.272,76.828,80.394,83.516,87.546,85.222,88.066,92.611,95.226,96.337,98.430,97.563,98.087,100.000,102.173,104.484,103.261,105.972,114.214
131,"        Net expenditures abroad by U.S. residents",---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
132,Final consumption expenditures of nonprofit institutions serving households (NPISHs)28,35.367,35.670,37.091,40.198,40.284,41.009,42.045,43.129,45.128,47.166,48.393,49.275,45.964,46.441,47.099,47.853,48.039,49.383,51.198,52.850,54.857,58.336,60.880,64.283,66.939,71.254,81.568,89.060,93.679,100.094,106.662,117.097,127.988,134.336,127.332,117.771,112.653,110.171,106.552,104.501,103.293,96.543,88.435,81.779,74.313,70.344,70.205,70.136,71.352,74.377,79.424,82.277,86.813,90.870,91.264,88.047,87.058,88.949,90.109,91.129,91.761,89.090,87.861,88.839,89.174,89.978,91.682,94.805,97.582,100.000,101.337,104.037,104.866,112.970,125.574
